text,label
ഒരു സാധാരണ വാണിജ്യ സിനിമയുടെ എല്ലാ ഘടകങ്ങങ്ങളും ചേർന്നിട്ടുള്ള ഒരു സിനിമയാണ് സലാല മൊബൈൽസ്. സാങ്കേതിക വിദ്യയുടെ ഉപയോഗവും ദുരുപയോഗവും ഒരു യുവാവിന്റെ ജീവിതത്തിൽ വരുത്തുന്ന മാറ്റങ്ങളും പറഞ്ഞ ഈ സിനിമയ്ക്കു വളരെ ദുർബലമായ തിരക്കഥയാണ് ഉള്ളത്. ഇതു ഒരു ശരാശരി മലയാളം പടം ആണെങ്കിലും ഇതിലെ ഗാനങ്ങൾ ഏറെ ശ്രദ്ധിക്കപ്പെടുന്നതാണ്.,0
"ഇത് ചലിക്കുന്ന ഒരു കഥയാണ്, ഷ്രെബറിന്റെ സഹായത്തോടെ അത് കൂടുതൽ ശക്തമാകുന്നു. ഒരു അഭിനിവേശമുള്ള സംവിധായകന്റെ സ്നേഹത്താൽ നിർമ്മിച്ചതാണ്, എല്ലാം പ്രകാശിതമാണ് എന്നത് മനോഹരമായ ഒരു ഭാഗമാണ്. വ്യത്യസ്തതയുള്ള ഒരു റോഡ് സ്റ്റോറി, അത് ഗംഭീരമായി അഭിനയിക്കുകയും അതിശയകരമായി എഴുതുകയും ചെയ്തിരിക്കുന്നു. എല്ലാവരും കണ്ടിരിക്കേണ്ട ഒരു സിനിമയാണിത്, ഒടുവിൽ ഫ്രോഡോയെ വിശ്രമിക്കാൻ എലിജ വുഡിന് പറ്റിയ മാർഗമാണിത്.",1
"സംവിധാനം പ്രചോദനമില്ലാത്തതാണ്, ഛായാഗ്രഹണം മങ്ങിയതാണ്.",0
"സൗഹൃദം, കുട്ടിക്കാലത്തെ നിഷ്കളങ്കത, മാതാപിതാക്കളുടെ ഉത്കണ്ഠ എന്നിവയുടെ പ്രമേയങ്ങൾ പ്രേക്ഷകരിൽ പ്രതിധ്വനിക്കുന്ന തരത്തിൽ പര്യവേക്ഷണം ചെയ്യുന്നതും ആകർഷകവും ആപേക്ഷികവുമാണ്.",1
എന്തിനായിരുന്നു ഡയറക്ടർ ഇങ്ങനെയൊരു സിനിമ എടുത്തത്. വളരെ മോശം സംവിധാനമായി തോന്നി. അഭിനയം വളരെ മോശമായി ആണ് അവതരിപ്പിച്ചത്,0
"ജി.അരവിന്ദൻ ഒരു ഇതിഹാസ ചലച്ചിത്രകാരനാണ്, എന്നാൽ അദ്ദേഹത്തിന്റെ എല്ലാ സിനിമകളും വിജയിച്ചില്ല. അത്തരത്തിലുള്ള ഒരു സിനിമയാണ് കുമ്മട്ടി, അത് സ്വാധീനം ചെലുത്തുന്നതിൽ പരാജയപ്പെടുന്നു.",0
"എനിക്ക് നായ്ക്കളെ ഇഷ്ടമാണ്, ഈ സിനിമയിലെ ഏറ്റവും രസകരമായ കഥാപാത്രം ഒരു ഗോൾഡൻ റിട്രീവർ ആണ്. ഏതൊരു മനുഷ്യകഥാപാത്രങ്ങളേക്കാളും അവൻ മിടുക്കനും മികച്ച രൂപവും രസകരവുമാണ്. മറ്റ് പല സംഭാവകരെയും പോലെ ഞാനും പുസ്തകം വായിച്ചിട്ടില്ല, പക്ഷേ അങ്ങനെ ചെയ്താൽ സിനിമയെക്കുറിച്ചുള്ള എന്റെ അഭിപ്രായം മാറുമോ എന്ന് എനിക്ക് സംശയമുണ്ട്. സന്ദർഭത്തിനൊത്ത ബിജിഎം. നല്ല തിരക്കഥ . പാട്ടുകൾ എല്ലാം തന്നെ വളരെ മോശമായാണ് തോന്നിയത്. കേൾക്കാൻ ഇമ്പമില്ലാത്ത സംഗീതമായിരുന്നു.",1
"നാഗാഭരണത്തിന്റെ സംവിധാനം മങ്ങിയതാണ്, ഛായാഗ്രഹണം സാധാരണമാണ്.സംവിധാനം അപര്യാപ്തമാണ്.കഥ പ്രചോദനമില്ലാത്തതാണ്,ഛായാഗ്രഹണം വൃത്തികെട്ടതും.കഥ ദുർബലമായതിനാൽ പ്രേക്ഷകരെ ആകർഷിക്കുന്നതിൽ പരാജയപ്പെടുന്നു.",0
"സ്ക്രിപ്റ്റ് കുഴപ്പമില്ലായിരുന്നു , കാസ്റ്റിംഗ് തിരഞ്ഞെടുപ്പുകൾ പൂർണ്ണമായും തെറ്റായിരുന്നു. ഈ സിനിമയിലൂടെ ഇരിക്കാൻ ശ്രമിക്കുന്നത് വേദനാജനകമായ അനുഭവമായിരുന്നു.",0
"എത്ര മോശമാണ് എന്റെ നായകന്റെ അഭിനയവും .സ്റ്റീവൻ സെഗാലിന്റെ കരിയർ വളരെ താഴ്ന്ന നിലയിലായതിനാൽ, അഞ്ചാം റാങ്കിലുള്ള സെക്കൻഡറി അഭിനേതാക്കളെ വച്ച് നാലാംതരം സിനിമകൾ നിർമ്മിക്കുന്നതിലേക്ക് അദ്ദേഹം ചുരുങ്ങി. സ്റ്റോറി കൊഴപ്പമില്ല. മൊത്തത്തിൽ സിനിമ കൊളമാക്കി. ഭയങ്കര മോശം സിനിമാട്ടോഗ്രഫി ആയിരുന്നു ഇതിൽ. കാണാൻ ഒട്ടും സുഖം തോന്നിയില്ല.",1
"എന്തുകൊണ്ടാണ് തങ്ങൾ മികച്ച സിനിമാ വ്യവസായം എന്ന് ഓരോ തവണയും മലയാള സിനിമാലോകം തെളിയിച്ചുകൊണ്ടിരിക്കുന്നു. അത്തരം രത്നങ്ങൾ വീണ്ടും വീണ്ടും സൃഷ്ടിച്ചതിന് അവർക്ക് ഹാറ്റ്സ് ഓഫ്. എഡിറ്റിംഗ്, ബിജിഎം, തിരക്കഥ എന്നിവ അസാധാരണമാണ്. ഫഹദ് ഫാസിലിന്റെയും റോഷൻ മാത്യുവിന്റെയും പേരുകൾ ഉള്ളപ്പോൾ അഭിനയത്തെക്കുറിച്ച് എന്താണ് പറയാനുള്ളത്. ദർശന രാജേന്ദ്രനും മികച്ച പ്രകടനമാണ് കാഴ്ചവെക്കുന്നത്. ബജറ്റിന്റെ ഒഴികഴിവ് പറയുന്നതിനുപകരം, ഓരോ സിനിമാ വ്യവസായവും മലയാള ചലച്ചിത്ര വ്യവസായത്തിൽ നിന്ന് പഠിക്കണം. 2018ലെ സിനിമ സെർച്ചിംഗ് എന്നതിനേക്കാൾ മികച്ചത് എന്ന് വിളിക്കാം, കാരണം സിനിമയുടെ മുഴുവൻ ചിത്രീകരണവും ഈ മഹാമാരി സാഹചര്യത്തിലാണ് നടക്കുന്നത്.",1
"യിൽ മികച്ച സ്കോർ ലഭിച്ചതിനാലാണ് ഞാൻ ഈ സിനിമ കാണാൻ തിരഞ്ഞെടുത്തത്. എന്നാൽ പലർക്കും ഒന്നുകിൽ മോശം അഭിരുചിയുണ്ട് അല്ലെങ്കിൽ ആരെങ്കിലും സ്കോർ ശരിയാക്കുന്നു. ഒന്നുകിൽ അത് യഥാർത്ഥ നിരാശയായിരുന്നു. തലക്കെട്ട് സൂചിപ്പിക്കുന്നത് പോലെ തന്നെ വിഡ്ഢിത്തവും വിശാലവുമാണ് സിനിമ. ഇതിവൃത്തത്തിന്റെ ഒരു സംഗ്രഹം നൽകാൻ ശരിക്കും കാരണമില്ല എന്നാൽ ഇതാ പോകുന്നു ആരോ ചിന്തിച്ചത് പോലെ തോന്നി വിമാനത്തിൽ പാമ്പുകളുള്ള ഒരു സിനിമ ചെയ്യുന്നത് രസകരമായിരിക്കില്ലേ? പിന്നെ ചിലർക്ക് പാമ്പുകളും. കാരണം ഭ്രാന്ത് പിടിച്ച് കടിച്ചു തിന്നാൻ തുടങ്ങുമോ?!? അത് അതിനെക്കുറിച്ച്! പ്ലോട്ട് നേർത്തതും യഥാർത്ഥമല്ലാത്തതുമാണ്. പാമ്പുകൾ മോശം ആണ് എന്നാൽ അവരുടെ ശരിയായ മനസ്സുള്ള ആരും ആരോടും ശുപാർശ ചെയ്യാത്ത ഒരു സിനിമയിൽ കോർണർ വെക്കുന്നത് അർത്ഥവത്താണ്!. അഭിനയം മോശമാണ്, എല്ലാ ആളുകളും അവിശ്വസനീയമായ സ്റ്റീരിയോ തരക്കാരാണ്. ഇത് ചുരുക്കിപ്പറഞ്ഞാൽ ഞാൻ കണ്ടിട്ടുള്ളതിൽ വച്ച് ഏറ്റവും മോശം സിനിമകളിൽ ഒന്നാണിത് മാറിനിൽക്കൂ!",0
പുതുമയുള്ള തീം . കാമറ വർക്ക് ചില ഫ്രെയിംസ് പിന്നെ എഡിറ്റിംഗ് ഒക്കെ ഇഷ്ടപെട്ടു. സിനിമ പ്രൊജക്റ്റ് ചെയുന്ന റെഷിയോ പെർഫെക്റ്റ് ആയിരിന്നു. അധ്യാമയിട്ടാണ് ഒരു മൃഗതിനെ കൊന്നതിന്റെ പ്രതികാര കഥ ഞാൻ കാണുന്നത് അതുകൊണ്ട് തന്നെ എനിക്ക് ഇഷ്ടപ്പെട്ടു,1
